Clock rate (Hz): 100
Sample integration time (s): 0.080000

Index,Time,A,B,AB,C (Noise),AC,BC,ABC ,Ch 8
2797,3:06:15 PM,87,108,0,100,0,0,0,0
2798,3:06:15 PM,78,80,0,94,0,0,0,0
2799,3:06:15 PM,74,93,0,74,0,0,0,0
2800,3:06:15 PM,83,86,0,86,0,0,0,0
2801,3:06:15 PM,86,78,0,85,0,0,0,0
2802,3:06:15 PM,98,95,0,72,0,0,0,0
2803,3:06:15 PM,52,72,0,86,0,0,0,0
2804,3:06:15 PM,77,100,0,88,0,0,0,0
2805,3:06:15 PM,77,89,0,76,0,0,0,0
2806,3:06:15 PM,68,82,0,74,0,0,0,0
2807,3:06:15 PM,63,86,0,89,0,0,0,0
2808,3:06:15 PM,81,100,0,102,0,0,0,0
2809,3:06:15 PM,70,93,0,88,0,0,0,0
2810,3:06:15 PM,81,94,0,74,0,0,0,0
2811,3:06:15 PM,87,90,0,73,0,0,0,0
2812,3:06:15 PM,71,88,0,91,0,0,0,0
2813,3:06:15 PM,76,97,0,82,0,0,0,0
2814,3:06:15 PM,69,95,0,91,0,0,0,0
2815,3:06:15 PM,72,78,0,71,0,0,0,0
2816,3:06:15 PM,79,69,0,97,0,0,0,0
2817,3:06:25 PM,79,86,0,89,0,0,0,0
2818,3:06:25 PM,82,89,0,109,0,0,0,0
2819,3:06:25 PM,77,63,0,86,0,0,0,0
2820,3:06:25 PM,81,86,0,70,0,0,0,0
2821,3:06:25 PM,84,87,0,86,0,0,0,0
2822,3:06:25 PM,66,88,0,84,0,0,0,0
2823,3:06:25 PM,65,80,0,76,0,0,0,0
2824,3:06:25 PM,77,88,0,97,0,0,0,0
2825,3:06:25 PM,69,91,0,72,0,0,0,0
2826,3:06:25 PM,75,80,0,92,0,0,0,0
2827,3:06:25 PM,75,100,0,73,0,0,0,0
2828,3:06:25 PM,82,97,0,90,0,0,0,0
2829,3:06:25 PM,78,97,0,89,0,0,0,0
2830,3:06:25 PM,79,86,0,102,0,0,0,0
2831,3:06:25 PM,77,81,0,74,0,0,0,0
2832,3:06:25 PM,71,90,0,82,0,0,0,0
2833,3:06:25 PM,76,100,0,81,0,0,0,0
2834,3:06:25 PM,85,88,0,72,0,0,0,0
2835,3:06:25 PM,52,91,0,90,0,0,0,0
2836,3:06:25 PM,80,78,0,85,0,0,0,0
2837,3:06:25 PM,60,89,0,93,0,0,0,0
2838,3:06:25 PM,85,101,0,73,0,0,0,0
2839,3:06:25 PM,84,103,0,74,0,0,0,0
2840,3:06:25 PM,89,89,0,93,0,0,0,0
2841,3:06:25 PM,68,84,0,84,0,0,0,0
2842,3:06:25 PM,74,98,0,87,0,0,0,0
2843,3:06:25 PM,79,86,0,82,0,0,0,0
2844,3:06:25 PM,71,80,0,90,0,0,0,0
2845,3:06:25 PM,70,89,0,78,0,0,0,0
2846,3:06:25 PM,83,83,0,71,0,0,0,0
2847,3:06:25 PM,89,105,0,73,0,0,0,0
2848,3:06:25 PM,87,82,0,84,0,0,0,0
2849,3:06:25 PM,72,95,0,76,0,0,0,0
2850,3:06:25 PM,84,104,0,88,0,0,0,0
2851,3:06:25 PM,68,93,0,88,0,0,0,0
2852,3:06:25 PM,67,72,0,101,0,0,0,0
2853,3:06:25 PM,67,68,0,79,0,0,0,0
2854,3:06:25 PM,72,84,0,70,0,0,0,0
2855,3:06:25 PM,83,80,0,82,0,0,0,0
2856,3:06:25 PM,90,76,0,79,0,0,0,0
2857,3:06:25 PM,102,83,0,80,0,0,0,0
2858,3:06:25 PM,69,85,0,94,0,0,0,0
2859,3:06:25 PM,84,89,0,91,0,0,0,0
2860,3:06:25 PM,71,86,0,100,0,0,0,0
2861,3:06:25 PM,65,94,0,86,0,0,0,0
2862,3:06:25 PM,73,93,0,74,0,0,0,0
2863,3:06:25 PM,57,95,0,83,0,0,0,0
2864,3:06:25 PM,79,82,0,88,0,0,0,0
2865,3:06:25 PM,84,84,0,66,0,0,0,0
2866,3:06:25 PM,71,87,0,73,0,0,0,0
2867,3:06:25 PM,74,78,0,95,0,0,0,0
2868,3:06:25 PM,77,75,0,94,0,0,0,0
2869,3:06:25 PM,78,85,0,104,0,0,0,0
2870,3:06:25 PM,78,85,0,88,0,0,0,0
2871,3:06:25 PM,80,83,0,76,0,0,0,0
2872,3:06:25 PM,79,88,0,72,0,0,0,0
2873,3:06:25 PM,65,88,0,94,0,0,0,0
2874,3:06:25 PM,84,97,0,87,0,0,0,0
2875,3:06:25 PM,83,74,0,84,0,0,0,0
2876,3:06:25 PM,82,87,0,73,0,0,0,0
2877,3:06:25 PM,73,88,0,72,0,0,0,0
2878,3:06:25 PM,75,89,0,76,0,0,0,0
2879,3:06:25 PM,74,80,0,102,0,0,0,0
2880,3:06:25 PM,79,87,0,87,0,0,0,0
2881,3:06:25 PM,108,83,0,83,0,0,0,0
2882,3:06:25 PM,78,76,0,60,0,0,0,0
2883,3:06:25 PM,81,86,0,77,0,0,0,0
2884,3:06:25 PM,75,76,0,101,0,0,0,0
2885,3:06:25 PM,83,94,0,95,0,0,0,0
2886,3:06:25 PM,61,96,0,85,0,0,0,0
2887,3:06:25 PM,89,88,0,76,0,0,0,0
2888,3:06:25 PM,91,92,0,82,0,0,0,0
2889,3:06:25 PM,80,92,0,84,0,0,0,0
2890,3:06:25 PM,74,83,0,95,0,0,0,0
2891,3:06:25 PM,83,109,0,96,0,0,0,0
2892,3:06:25 PM,94,85,0,72,0,0,0,0
2893,3:06:25 PM,67,88,0,88,0,0,0,0
2894,3:06:25 PM,89,89,0,96,0,0,0,0
2895,3:06:25 PM,77,83,0,78,0,0,0,0
2896,3:06:25 PM,84,61,0,83,0,0,0,0
2897,3:06:25 PM,69,73,0,79,0,0,0,0
2898,3:06:25 PM,75,88,0,89,0,0,0,0
2899,3:06:25 PM,86,96,0,86,0,0,0,0
2900,3:06:25 PM,67,94,0,82,0,0,0,0
2901,3:06:25 PM,75,73,0,83,0,0,0,0
2902,3:06:25 PM,85,80,0,97,0,0,0,0
2903,3:06:25 PM,81,84,0,81,0,0,0,0
2904,3:06:25 PM,85,71,0,74,0,0,0,0
2905,3:06:25 PM,75,82,0,82,0,0,0,0
2906,3:06:25 PM,77,95,0,70,0,0,0,0
2907,3:06:25 PM,83,66,0,75,0,0,0,0
2908,3:06:25 PM,88,99,0,85,0,0,0,0
2909,3:06:25 PM,89,82,0,77,0,0,0,0
2910,3:06:25 PM,74,108,0,65,0,0,0,0
2911,3:06:25 PM,83,78,0,88,0,0,0,0
2912,3:06:25 PM,60,100,0,109,0,0,0,0
2913,3:06:25 PM,78,97,0,81,0,0,0,0
2914,3:06:25 PM,72,76,0,68,0,0,0,0
2915,3:06:25 PM,70,94,0,99,0,0,0,0
2916,3:06:25 PM,62,79,0,99,0,0,0,0
2917,3:06:25 PM,60,70,0,88,0,0,0,0
2918,3:06:25 PM,76,91,0,98,0,0,0,0
2919,3:06:25 PM,77,78,0,91,0,0,0,0
2920,3:06:25 PM,86,93,0,96,0,0,0,0
2921,3:06:25 PM,82,97,0,87,0,0,0,0
2922,3:06:25 PM,67,82,0,63,0,0,0,0
2923,3:06:25 PM,80,90,0,101,0,0,0,0
2924,3:06:25 PM,49,87,0,98,0,0,0,0
2925,3:06:25 PM,68,92,0,74,0,0,0,0
2926,3:06:25 PM,90,81,0,88,0,0,0,0
2927,3:06:25 PM,89,92,0,73,0,0,0,0
2928,3:06:25 PM,91,91,0,85,0,0,0,0
2929,3:06:25 PM,74,94,0,79,0,0,0,0
2930,3:06:25 PM,79,90,0,72,0,0,0,0
2931,3:06:25 PM,62,84,0,92,0,0,0,0
2932,3:06:25 PM,60,81,0,78,0,0,0,0
2933,3:06:25 PM,68,96,0,92,0,0,0,0
2934,3:06:25 PM,81,86,0,63,0,0,0,0
2935,3:06:25 PM,77,80,0,88,0,0,0,0
2936,3:06:25 PM,70,71,0,62,0,0,0,0
2937,3:06:25 PM,54,89,0,94,0,0,0,0
2938,3:06:25 PM,76,92,0,76,0,0,0,0
2939,3:06:25 PM,111,81,0,106,0,0,0,0
2940,3:06:25 PM,101,87,0,81,0,0,0,0
2941,3:06:25 PM,66,81,0,100,0,0,0,0
2942,3:06:25 PM,87,80,0,88,0,0,0,0
2943,3:06:25 PM,68,84,0,72,0,0,0,0
2944,3:06:25 PM,77,93,0,102,0,0,0,0
2945,3:06:36 PM,72,75,0,98,0,0,0,0
2946,3:06:36 PM,77,83,0,73,0,0,0,0
2947,3:06:36 PM,77,87,0,83,0,0,0,0
2948,3:06:36 PM,80,87,0,77,0,0,0,0
2949,3:06:36 PM,73,79,0,79,0,0,0,0
2950,3:06:36 PM,65,88,0,80,0,0,0,0
2951,3:06:36 PM,73,81,0,85,0,0,0,0
2952,3:06:36 PM,79,70,0,86,0,0,0,0
2953,3:06:36 PM,85,77,0,77,0,0,0,0
2954,3:06:36 PM,74,98,0,80,0,0,0,0
2955,3:06:36 PM,73,96,0,97,0,0,0,0
2956,3:06:36 PM,84,101,0,89,0,0,0,0
2957,3:06:36 PM,69,84,0,82,0,0,0,0
2958,3:06:36 PM,85,80,0,100,0,0,0,0
2959,3:06:36 PM,77,86,0,88,0,0,0,0
2960,3:06:36 PM,83,85,0,99,0,0,0,0
2961,3:06:36 PM,79,84,0,92,0,0,0,0
2962,3:06:36 PM,98,78,0,84,0,0,0,0
2963,3:06:36 PM,67,95,0,76,0,0,0,0
2964,3:06:36 PM,96,88,0,69,0,0,0,0
2965,3:06:36 PM,86,79,0,91,0,0,0,0
2966,3:06:36 PM,75,87,0,79,0,0,0,0
2967,3:06:36 PM,79,90,0,88,0,0,0,0
2968,3:06:36 PM,58,77,0,67,0,0,0,0
2969,3:06:36 PM,76,86,0,81,0,0,0,0
2970,3:06:36 PM,69,91,0,89,0,0,0,0
2971,3:06:36 PM,75,101,0,82,0,0,0,0
2972,3:06:36 PM,82,93,0,82,0,0,0,0
2973,3:06:36 PM,76,83,0,87,0,0,0,0
2974,3:06:36 PM,81,93,0,97,0,0,0,0
2975,3:06:36 PM,90,85,0,89,0,0,0,0
2976,3:06:36 PM,62,79,0,73,0,0,0,0
2977,3:06:36 PM,67,78,0,96,0,0,0,0
2978,3:06:36 PM,85,77,0,75,0,0,0,0
2979,3:06:36 PM,75,98,0,109,0,0,0,0
2980,3:06:36 PM,78,81,0,92,0,0,0,0
2981,3:06:36 PM,64,99,0,100,0,0,0,0
2982,3:06:36 PM,79,78,0,71,0,0,0,0
2983,3:06:36 PM,64,94,0,78,0,0,0,0
2984,3:06:36 PM,75,98,0,92,0,0,0,0
2985,3:06:36 PM,75,82,0,75,0,0,0,0
2986,3:06:36 PM,72,89,0,64,0,0,0,0
2987,3:06:36 PM,88,109,0,87,0,0,0,0
2988,3:06:36 PM,67,102,0,73,0,0,0,0
2989,3:06:36 PM,64,91,0,83,0,0,0,0
2990,3:06:36 PM,57,88,0,91,0,0,0,0
2991,3:06:36 PM,55,95,0,75,0,0,0,0
2992,3:06:36 PM,90,98,0,90,0,0,0,0
2993,3:06:36 PM,81,88,0,88,0,0,0,0
2994,3:06:36 PM,85,98,0,98,0,0,0,0
2995,3:06:36 PM,78,99,0,84,0,0,0,0
2996,3:06:36 PM,72,75,0,90,0,0,0,0
2997,3:06:36 PM,79,75,0,65,0,0,0,0
2998,3:06:36 PM,74,87,0,68,0,0,0,0
2999,3:06:36 PM,72,87,0,92,0,0,0,0
3000,3:06:36 PM,87,91,0,81,0,0,0,0
3001,3:06:36 PM,76,92,0,84,0,0,0,0
3002,3:06:36 PM,74,85,0,77,0,0,0,0
3003,3:06:36 PM,79,78,0,92,0,0,0,0
3004,3:06:36 PM,78,112,0,104,0,0,0,0
3005,3:06:36 PM,81,82,0,98,0,0,0,0
3006,3:06:36 PM,73,91,0,91,0,0,0,0
3007,3:06:36 PM,68,98,0,77,0,0,0,0
3008,3:06:36 PM,80,105,0,81,0,0,0,0
3009,3:06:36 PM,98,90,0,84,0,0,0,0
3010,3:06:36 PM,66,84,0,86,0,0,0,0
3011,3:06:36 PM,63,81,0,85,0,0,0,0
3012,3:06:36 PM,83,91,0,99,0,0,0,0
3013,3:06:36 PM,63,87,0,107,0,0,0,0
3014,3:06:36 PM,66,85,0,88,0,0,0,0
3015,3:06:36 PM,69,90,0,100,0,0,0,0
3016,3:06:36 PM,67,76,0,85,0,0,0,0
3017,3:06:36 PM,70,98,0,82,0,0,0,0
3018,3:06:36 PM,78,82,0,80,0,0,0,0
3019,3:06:36 PM,87,80,0,90,0,0,0,0
3020,3:06:36 PM,86,88,0,91,0,0,0,0
3021,3:06:36 PM,66,72,0,84,0,0,0,0
3022,3:06:36 PM,98,96,0,68,0,0,0,0
3023,3:06:36 PM,80,86,0,70,0,0,0,0
3024,3:06:36 PM,69,79,0,69,0,0,0,0
3025,3:06:36 PM,81,70,0,75,0,0,0,0
3026,3:06:36 PM,71,76,0,76,0,0,0,0
3027,3:06:36 PM,62,94,0,75,0,0,0,0
3028,3:06:36 PM,66,96,0,94,0,0,0,0
3029,3:06:36 PM,70,84,0,65,0,0,0,0
3030,3:06:36 PM,79,92,0,87,0,0,0,0
3031,3:06:36 PM,79,92,0,84,0,0,0,0
3032,3:06:36 PM,69,93,0,84,0,0,0,0
3033,3:06:36 PM,62,82,0,87,0,0,0,0
3034,3:06:36 PM,75,79,0,95,0,0,0,0
3035,3:06:36 PM,81,91,0,87,0,0,0,0
3036,3:06:36 PM,77,84,0,91,0,0,0,0
3037,3:06:36 PM,71,97,0,95,0,0,0,0
3038,3:06:36 PM,85,92,0,82,0,0,0,0
3039,3:06:36 PM,82,79,0,81,0,0,0,0
3040,3:06:36 PM,80,70,0,64,0,0,0,0
3041,3:06:36 PM,70,99,0,75,0,0,0,0
3042,3:06:36 PM,81,73,0,83,0,0,0,0
3043,3:06:36 PM,63,86,0,102,0,0,0,0
3044,3:06:36 PM,67,86,0,86,0,0,0,0
3045,3:06:36 PM,82,95,0,89,0,0,0,0
3046,3:06:36 PM,59,95,0,92,0,0,0,0
3047,3:06:36 PM,81,84,0,66,0,0,0,0
3048,3:06:36 PM,67,102,0,82,0,0,0,0
3049,3:06:36 PM,88,91,0,89,0,0,0,0
3050,3:06:36 PM,76,87,0,88,0,0,0,0
3051,3:06:36 PM,77,84,0,75,0,0,0,0
3052,3:06:36 PM,78,97,0,82,0,0,0,0
3053,3:06:36 PM,65,76,0,109,0,0,0,0
3054,3:06:36 PM,85,102,0,88,0,0,0,0
3055,3:06:36 PM,88,84,0,107,0,0,0,0
3056,3:06:36 PM,69,84,0,78,0,0,0,0
3057,3:06:36 PM,65,78,0,88,0,0,0,0
3058,3:06:36 PM,71,88,0,81,0,0,0,0
3059,3:06:36 PM,75,88,0,76,0,0,0,0
3060,3:06:36 PM,84,93,0,88,0,0,0,0
3061,3:06:36 PM,80,78,0,78,0,0,0,0
3062,3:06:36 PM,90,86,0,95,0,0,0,0
3063,3:06:36 PM,107,85,0,73,0,0,0,0
3064,3:06:36 PM,74,91,0,77,0,0,0,0
3065,3:06:36 PM,74,90,0,99,0,0,0,0
3066,3:06:36 PM,73,99,0,75,0,0,0,0
3067,3:06:36 PM,68,110,0,76,0,0,0,0
3068,3:06:36 PM,74,88,0,93,0,0,0,0
3069,3:06:36 PM,71,89,0,75,0,0,0,0
3070,3:06:36 PM,83,87,0,76,0,0,0,0
3071,3:06:36 PM,70,63,0,79,0,0,0,0
3072,3:06:36 PM,80,83,0,103,0,0,0,0
3073,3:06:46 PM,79,86,0,76,0,0,0,0
3074,3:06:46 PM,71,96,0,75,0,0,0,0
3075,3:06:46 PM,73,82,0,72,0,0,0,0
3076,3:06:46 PM,78,100,0,75,0,0,0,0
3077,3:06:46 PM,72,91,0,73,0,0,0,0
3078,3:06:46 PM,67,87,0,87,0,0,0,0
3079,3:06:46 PM,76,85,0,73,0,0,0,0
3080,3:06:46 PM,72,85,0,103,0,0,0,0
3081,3:06:46 PM,71,88,0,78,0,0,0,0
3082,3:06:46 PM,89,71,0,90,0,0,0,0
3083,3:06:46 PM,71,92,0,83,0,0,0,0
3084,3:06:46 PM,61,78,0,85,0,0,0,0
3085,3:06:46 PM,92,70,0,82,0,0,0,0
3086,3:06:46 PM,73,93,0,79,0,0,0,0
3087,3:06:46 PM,86,75,0,91,0,0,0,0
3088,3:06:46 PM,69,80,0,99,0,0,0,0
3089,3:06:46 PM,67,87,0,66,0,0,0,0
3090,3:06:46 PM,72,75,0,86,0,0,0,0
3091,3:06:46 PM,76,83,0,92,0,0,0,0
3092,3:06:46 PM,76,85,0,91,0,0,0,0
3093,3:06:46 PM,78,87,0,76,0,0,0,0
3094,3:06:46 PM,83,87,0,64,0,0,0,0
3095,3:06:46 PM,82,92,0,84,0,0,0,0
3096,3:06:46 PM,81,87,0,100,0,0,0,0
3097,3:06:46 PM,64,86,0,75,0,0,0,0
3098,3:06:46 PM,81,80,0,69,0,0,0,0
3099,3:06:46 PM,73,93,0,77,0,0,0,0
3100,3:06:46 PM,83,71,0,96,0,0,0,0
3101,3:06:46 PM,76,85,0,92,0,0,0,0
3102,3:06:46 PM,67,80,0,99,0,0,0,0
3103,3:06:46 PM,85,73,0,62,0,0,0,0
3104,3:06:46 PM,87,89,0,64,0,0,0,0
3105,3:06:46 PM,98,91,0,80,0,0,0,0
3106,3:06:46 PM,73,107,0,85,0,0,0,0
3107,3:06:46 PM,66,81,0,83,0,0,0,0
3108,3:06:46 PM,72,81,0,73,0,0,0,0
3109,3:06:46 PM,79,89,0,79,0,0,0,0
3110,3:06:46 PM,68,74,0,89,0,0,0,0
3111,3:06:46 PM,75,85,0,88,0,0,0,0
3112,3:06:46 PM,80,81,0,77,0,0,0,0
3113,3:06:46 PM,92,67,0,90,0,0,0,0
3114,3:06:46 PM,89,86,0,72,0,0,0,0
3115,3:06:46 PM,58,89,0,95,0,0,0,0
3116,3:06:46 PM,83,95,0,79,0,0,0,0
3117,3:06:46 PM,78,89,0,80,0,0,0,0
3118,3:06:46 PM,86,94,0,81,0,0,0,0
3119,3:06:46 PM,83,79,0,90,0,0,0,0
3120,3:06:46 PM,74,77,0,71,0,0,0,0
3121,3:06:46 PM,73,82,0,78,0,0,0,0
3122,3:06:46 PM,85,78,0,71,0,0,0,0
3123,3:06:46 PM,81,82,0,84,0,0,0,0
3124,3:06:46 PM,77,79,0,89,0,0,0,0
3125,3:06:46 PM,74,89,0,77,0,0,0,0
3126,3:06:46 PM,75,85,0,93,0,0,0,0
3127,3:06:46 PM,72,87,0,83,0,0,0,0
3128,3:06:46 PM,66,106,0,98,0,0,0,0
3129,3:06:46 PM,68,90,0,68,0,0,0,0
3130,3:06:46 PM,94,94,0,69,0,0,0,0
3131,3:06:46 PM,65,89,0,75,0,0,0,0
3132,3:06:46 PM,88,85,0,92,0,0,0,0
3133,3:06:46 PM,79,75,0,77,0,0,0,0
3134,3:06:46 PM,88,112,0,91,0,0,0,0
3135,3:06:46 PM,88,83,0,90,0,0,0,0
3136,3:06:46 PM,64,85,0,85,0,0,0,0
3137,3:06:46 PM,70,87,0,87,0,0,0,0
3138,3:06:46 PM,68,96,0,65,0,0,0,0
3139,3:06:46 PM,80,95,0,99,0,0,0,0
3140,3:06:46 PM,63,85,0,80,0,0,0,0
3141,3:06:46 PM,85,93,0,77,0,0,0,0
3142,3:06:46 PM,73,79,0,92,0,0,0,0
3143,3:06:46 PM,68,85,0,87,0,0,0,0
3144,3:06:46 PM,71,86,0,92,0,0,0,0
3145,3:06:46 PM,73,72,0,92,0,0,0,0
3146,3:06:46 PM,64,82,0,88,0,0,0,0
3147,3:06:46 PM,72,73,0,85,0,0,0,0
3148,3:06:46 PM,92,91,0,95,0,0,0,0
3149,3:06:46 PM,83,74,0,79,0,0,0,0
3150,3:06:46 PM,75,98,0,72,0,0,0,0
3151,3:06:46 PM,66,79,0,85,0,0,0,0
3152,3:06:46 PM,84,77,0,77,0,0,0,0
3153,3:06:46 PM,66,85,0,82,0,0,0,0
3154,3:06:46 PM,79,92,0,81,0,0,0,0
3155,3:06:46 PM,72,91,0,80,0,0,0,0
3156,3:06:46 PM,80,81,0,81,0,0,0,0
3157,3:06:46 PM,78,92,0,91,0,0,0,0
3158,3:06:46 PM,82,75,0,89,0,0,0,0
3159,3:06:46 PM,78,96,0,81,0,0,0,0
3160,3:06:46 PM,62,73,0,91,0,0,0,0
3161,3:06:46 PM,71,72,0,73,0,0,0,0
3162,3:06:46 PM,94,85,0,88,0,0,0,0
3163,3:06:46 PM,68,78,0,77,0,0,0,0
3164,3:06:46 PM,84,81,0,90,0,0,0,0
3165,3:06:46 PM,88,80,0,88,0,0,0,0
3166,3:06:46 PM,59,86,0,94,0,0,0,0
3167,3:06:46 PM,83,82,0,93,0,0,0,0
3168,3:06:46 PM,62,93,0,67,0,0,0,0
3169,3:06:46 PM,78,93,0,69,0,0,0,0
3170,3:06:46 PM,76,79,0,77,0,0,0,0
3171,3:06:46 PM,85,85,0,85,0,0,0,0
3172,3:06:46 PM,79,87,0,72,0,0,0,0
3173,3:06:46 PM,78,85,0,94,0,0,0,0
3174,3:06:46 PM,102,88,0,68,0,0,0,0
3175,3:06:46 PM,56,89,0,65,0,0,0,0
3176,3:06:46 PM,75,90,0,82,0,0,0,0
3177,3:06:46 PM,75,70,0,84,0,0,0,0
3178,3:06:46 PM,74,103,0,92,0,0,0,0
3179,3:06:46 PM,84,89,0,98,0,0,0,0
3180,3:06:46 PM,70,87,0,105,0,0,0,0
3181,3:06:46 PM,63,100,0,81,0,0,0,0
3182,3:06:46 PM,85,71,0,77,0,0,0,0
3183,3:06:46 PM,71,95,0,87,0,0,0,0
3184,3:06:46 PM,63,86,0,81,0,0,0,0
3185,3:06:46 PM,68,69,0,81,0,0,0,0
3186,3:06:46 PM,72,89,0,77,0,0,0,0
3187,3:06:46 PM,72,78,0,85,0,0,0,0
3188,3:06:46 PM,80,94,0,81,0,0,0,0
3189,3:06:46 PM,56,86,0,75,0,0,0,0
3190,3:06:46 PM,68,87,0,84,0,0,0,0
3191,3:06:46 PM,77,85,0,84,0,0,0,0
3192,3:06:46 PM,73,81,0,75,0,0,0,0
3193,3:06:46 PM,65,90,0,76,0,0,0,0
3194,3:06:46 PM,80,91,0,83,0,0,0,0
3195,3:06:46 PM,79,87,0,84,0,0,0,0
3196,3:06:46 PM,72,86,0,88,0,0,0,0
3197,3:06:46 PM,67,80,0,81,0,0,0,0
3198,3:06:46 PM,80,105,0,76,0,0,0,0
3199,3:06:46 PM,77,84,0,88,0,0,0,0
3200,3:06:46 PM,63,85,0,88,0,0,0,0
3201,3:06:56 PM,83,91,0,81,0,0,0,0
3202,3:06:56 PM,76,96,0,65,0,0,0,0
3203,3:06:56 PM,79,81,0,94,0,0,0,0
3204,3:06:56 PM,85,87,0,90,0,0,0,0
3205,3:06:56 PM,81,83,0,97,0,0,0,0
3206,3:06:56 PM,75,91,0,95,1,0,0,0
3207,3:06:56 PM,70,59,0,79,0,0,0,0
3208,3:06:56 PM,77,101,0,69,0,0,0,0
3209,3:06:56 PM,83,91,0,84,0,0,0,0
3210,3:06:56 PM,85,86,0,79,0,0,0,0
3211,3:06:56 PM,64,93,0,76,0,0,0,0
3212,3:06:56 PM,67,79,0,79,0,0,0,0
3213,3:06:56 PM,83,88,0,76,0,0,0,0
3214,3:06:56 PM,85,101,0,65,0,0,0,0
3215,3:06:56 PM,74,86,0,73,0,0,0,0
3216,3:06:56 PM,72,99,0,103,0,0,0,0
3217,3:06:56 PM,82,88,0,98,0,0,0,0
3218,3:06:56 PM,79,89,0,94,0,0,0,0
3219,3:06:56 PM,76,93,0,82,0,0,0,0
3220,3:06:56 PM,70,102,0,91,0,0,0,0
3221,3:06:56 PM,78,70,0,78,0,0,0,0
3222,3:06:56 PM,81,80,0,76,0,0,0,0
3223,3:06:56 PM,78,81,0,80,0,0,0,0
3224,3:06:56 PM,80,79,0,87,0,0,0,0
3225,3:06:56 PM,60,94,0,89,0,0,0,0
3226,3:06:56 PM,76,93,0,105,0,0,0,0
3227,3:06:56 PM,84,69,0,96,0,0,0,0
3228,3:06:56 PM,85,86,0,78,0,0,0,0
3229,3:06:56 PM,67,68,0,87,0,0,0,0
3230,3:06:56 PM,76,84,0,75,0,0,0,0
3231,3:06:56 PM,58,95,0,83,0,0,0,0
3232,3:06:56 PM,86,67,0,71,0,0,0,0
3233,3:06:56 PM,72,89,0,65,0,0,0,0
3234,3:06:56 PM,62,77,0,71,0,0,0,0
3235,3:06:56 PM,80,107,0,78,0,0,0,0
3236,3:06:56 PM,79,88,0,80,0,0,0,0
3237,3:06:56 PM,72,75,0,70,0,0,0,0
3238,3:06:56 PM,72,91,0,88,0,0,0,0
3239,3:06:56 PM,72,90,0,79,0,0,0,0
3240,3:06:56 PM,90,93,0,73,0,0,0,0
3241,3:06:56 PM,62,91,0,82,0,0,0,0
3242,3:06:56 PM,76,99,0,89,0,0,0,0
3243,3:06:56 PM,60,86,0,101,0,0,0,0
3244,3:06:56 PM,63,90,0,86,0,0,0,0
3245,3:06:56 PM,76,89,0,103,0,0,0,0
3246,3:06:56 PM,72,90,0,82,0,0,0,0
3247,3:06:56 PM,73,88,0,101,0,0,0,0
3248,3:06:56 PM,89,73,0,93,0,0,0,0
3249,3:06:56 PM,87,86,0,99,0,0,0,0
3250,3:06:56 PM,64,89,0,76,0,0,0,0
3251,3:06:56 PM,82,96,0,87,0,0,0,0
3252,3:06:56 PM,72,90,0,81,0,0,0,0
3253,3:06:56 PM,80,98,0,94,0,0,0,0
3254,3:06:56 PM,75,70,0,86,0,0,0,0
3255,3:06:56 PM,68,79,0,89,0,0,0,0
3256,3:06:56 PM,75,68,0,70,0,0,0,0
3257,3:06:56 PM,90,95,0,77,0,0,0,0
3258,3:06:56 PM,88,84,0,76,0,0,0,0
3259,3:06:56 PM,79,87,0,82,0,0,0,0
3260,3:06:56 PM,72,74,0,82,0,0,0,0
3261,3:06:56 PM,89,87,0,92,0,0,0,0
3262,3:06:56 PM,68,92,0,81,0,0,0,0
3263,3:06:56 PM,79,92,0,79,0,0,0,0
3264,3:06:56 PM,94,85,0,93,0,0,0,0
3265,3:06:56 PM,72,85,0,91,0,0,0,0
3266,3:06:56 PM,75,78,0,91,0,0,0,0
3267,3:06:56 PM,86,91,0,99,0,0,0,0
3268,3:06:56 PM,92,102,0,79,0,0,0,0
3269,3:06:56 PM,76,90,0,79,0,0,0,0
3270,3:06:56 PM,66,108,0,75,0,0,0,0
3271,3:06:56 PM,66,77,0,89,0,0,0,0
3272,3:06:56 PM,91,97,0,92,0,0,0,0
3273,3:06:56 PM,73,84,0,76,0,0,0,0
3274,3:06:56 PM,74,77,0,88,0,0,0,0
3275,3:06:56 PM,74,71,0,93,0,0,0,0
3276,3:06:56 PM,67,103,0,70,0,0,0,0
3277,3:06:56 PM,63,91,0,73,0,0,0,0
3278,3:06:56 PM,72,86,0,90,0,0,0,0
3279,3:06:56 PM,70,85,0,92,0,0,0,0
3280,3:06:56 PM,59,96,0,92,0,0,0,0
3281,3:06:56 PM,77,87,0,90,0,0,0,0
3282,3:06:56 PM,75,88,0,75,0,0,0,0
3283,3:06:56 PM,84,91,0,87,0,0,0,0
3284,3:06:56 PM,63,101,0,88,0,0,0,0
3285,3:06:56 PM,75,73,0,76,0,0,0,0
3286,3:06:56 PM,98,78,0,80,0,0,0,0
3287,3:06:56 PM,65,85,0,87,0,0,0,0
3288,3:06:56 PM,77,90,0,81,0,0,0,0
3289,3:06:56 PM,74,95,0,86,0,0,0,0
3290,3:06:56 PM,66,83,0,86,0,0,0,0
3291,3:06:56 PM,85,85,0,82,0,0,0,0
3292,3:06:56 PM,74,97,0,97,0,0,0,0
3293,3:06:56 PM,72,83,0,89,0,0,0,0
